account_id,signup_date,attribution_source
acct_03655,21-01-2024,campaign_C | GB
acct_03656,20-01-2024,campaign_C | GB
acct_03657,20-01-2024,campaign_C | GB
acct_03658,20-01-2024,campaign_C | GB
acct_03659,22-01-2024,campaign_C | GB
acct_03660,22-01-2024,campaign_C | GB
acct_03661,22-01-2024,campaign_C | GB
acct_03662,22-01-2024,campaign_C | GB
acct_03663,23-01-2024,campaign_C | GB
acct_03664,23-01-2024,campaign_C | GB
acct_03665,23-01-2024,campaign_C | GB
acct_03666,20-01-2024,campaign_C | GB
acct_03667,23-01-2024,campaign_C | GB
acct_03668,23-01-2024,campaign_C | GB
acct_03669,24-01-2024,campaign_C | GB
acct_03670,24-01-2024,campaign_C | GB
acct_03671,24-01-2024,campaign_C | GB
acct_03672,24-01-2024,campaign_C | GB
acct_03673,24-01-2024,campaign_C | GB
acct_03674,24-01-2024,campaign_C | GB
acct_03675,25-01-2024,campaign_C | GB
acct_03676,24-01-2024,campaign_C | GB
acct_03677,24-01-2024,campaign_C | GB
acct_03678,25-01-2024,campaign_C | GB
acct_03679,25-01-2024,campaign_C | GB
acct_03680,25-01-2024,campaign_C | GB
acct_03681,26-01-2024,campaign_C | GB
acct_03682,26-01-2024,campaign_C | GB
acct_03683,26-01-2024,campaign_C | GB
acct_03684,26-01-2024,campaign_C | GB
acct_03685,24-01-2024,campaign_C | GB
acct_03686,26-01-2024,campaign_C | GB
acct_03687,27-01-2024,campaign_C | GB
acct_03688,27-01-2024,campaign_C | GB
acct_03689,27-01-2024,campaign_C | GB
acct_03690,27-01-2024,campaign_C | GB
acct_03691,24-01-2024,campaign_C | GB
acct_03692,27-01-2024,campaign_C | GB
acct_03693,28-01-2024,campaign_C | GB
acct_03694,28-01-2024,campaign_C | GB
acct_03695,28-01-2024,campaign_C | GB
acct_03696,28-01-2024,campaign_C | GB
acct_03697,28-01-2024,campaign_C | GB
acct_03698,28-01-2024,campaign_C | GB
acct_03699,24-01-2024,campaign_C | GB
acct_03700,24-01-2024,campaign_C | GB
acct_03701,29-01-2024,campaign_C | GB
acct_03702,29-01-2024,campaign_C | GB
acct_03703,29-01-2024,campaign_C | GB
acct_03704,29-01-2024,campaign_C | GB
acct_03705,30-01-2024,campaign_C | GB
acct_03706,30-01-2024,campaign_C | GB
acct_03707,30-01-2024,campaign_C | GB
acct_03708,30-01-2024,campaign_C | GB
acct_03709,30-01-2024,campaign_C | GB
acct_03710,30-01-2024,campaign_C | GB
acct_03711,31-01-2024,campaign_C | GB
acct_03712,29-01-2024,campaign_C | GB
acct_03713,31-01-2024,campaign_C | GB
acct_03714,31-01-2024,campaign_C | GB
acct_03715,31-01-2024,campaign_C | GB
acct_03716,31-01-2024,campaign_C | GB
acct_01924,01-01-2024,campaign_D
acct_01925,01-01-2024,campaign_D
acct_01926,01-01-2024,campaign_D
acct_01927,01-01-2024,campaign_D
acct_01928,01-01-2024,campaign_D
acct_02051,02-01-2024,campaign_D
acct_02052,02-01-2024,campaign_D
acct_02053,02-01-2024,campaign_D
acct_02054,02-01-2024,campaign_D
acct_02055,01-01-2024,campaign_D
acct_02056,01-01-2024,campaign_D
acct_02237,01-01-2024,campaign_D
acct_02268,01-01-2024,campaign_D
acct_02299,01-01-2024,campaign_D
acct_01929,02-01-2024,campaign_D
acct_01930,02-01-2024,campaign_D
acct_01931,02-01-2024,campaign_D
acct_01932,02-01-2024,campaign_D
acct_01933,02-01-2024,campaign_D
acct_02057,02-01-2024,campaign_D
acct_02058,02-01-2024,campaign_D
acct_02059,02-01-2024,campaign_D
acct_02060,02-01-2024,campaign_D
acct_02061,02-01-2024,campaign_D
acct_02062,02-01-2024,campaign_D
acct_02238,02-01-2024,campaign_D
acct_02269,02-01-2024,campaign_D
acct_02300,02-01-2024,campaign_D
acct_01934,03-01-2024,campaign_D
acct_01935,03-01-2024,campaign_D
acct_01936,03-01-2024,campaign_D
acct_01937,02-01-2024,campaign_D
acct_01938,02-01-2024,campaign_D
acct_02063,03-01-2024,campaign_D
acct_02064,03-01-2024,campaign_D
acct_02065,03-01-2024,campaign_D
acct_02066,03-01-2024,campaign_D
acct_02067,03-01-2024,campaign_D
acct_02068,03-01-2024,campaign_D
acct_02239,03-01-2024,campaign_D
acct_02270,03-01-2024,campaign_D
acct_02301,03-01-2024,campaign_D
acct_01939,04-01-2024,campaign_D
acct_01940,04-01-2024,campaign_D
acct_01941,04-01-2024,campaign_D
acct_01942,04-01-2024,campaign_D
acct_02069,04-01-2024,campaign_D
acct_02070,04-01-2024,campaign_D
acct_02071,04-01-2024,campaign_D
acct_02072,04-01-2024,campaign_D
acct_02073,04-01-2024,campaign_D
acct_02074,04-01-2024,campaign_D
acct_02240,04-01-2024,campaign_D
acct_02271,04-01-2024,campaign_D
acct_02302,04-01-2024,campaign_D
acct_01943,05-01-2024,campaign_D
acct_01944,04-01-2024,campaign_D
acct_01945,04-01-2024,campaign_D
acct_01946,05-01-2024,campaign_D
acct_02075,05-01-2024,campaign_D
acct_02076,05-01-2024,campaign_D
acct_02077,05-01-2024,campaign_D
acct_02078,05-01-2024,campaign_D
acct_02079,05-01-2024,campaign_D
acct_02080,05-01-2024,campaign_D
acct_02241,05-01-2024,campaign_D
acct_02272,05-01-2024,campaign_D
acct_02303,05-01-2024,campaign_D
acct_01947,06-01-2024,campaign_D
acct_01948,06-01-2024,campaign_D
acct_01949,06-01-2024,campaign_D
acct_01950,06-01-2024,campaign_D
acct_02081,06-01-2024,campaign_D
acct_02082,06-01-2024,campaign_D
acct_02083,06-01-2024,campaign_D
acct_02084,06-01-2024,campaign_D
acct_02085,06-01-2024,campaign_D
acct_02086,06-01-2024,campaign_D
acct_02242,06-01-2024,campaign_D
acct_02273,06-01-2024,campaign_D
acct_02304,06-01-2024,campaign_D
acct_01951,07-01-2024,campaign_D
acct_01952,07-01-2024,campaign_D
acct_01953,07-01-2024,campaign_D
acct_01954,07-01-2024,campaign_D
acct_02087,07-01-2024,campaign_D
acct_02088,07-01-2024,campaign_D
acct_02089,07-01-2024,campaign_D
acct_02090,07-01-2024,campaign_D
acct_02091,07-01-2024,campaign_D
acct_02092,07-01-2024,campaign_D
acct_02243,07-01-2024,campaign_D
acct_02274,07-01-2024,campaign_D
acct_02305,07-01-2024,campaign_D
acct_01955,08-01-2024,campaign_D
acct_01956,08-01-2024,campaign_D
acct_01957,06-01-2024,campaign_D
acct_01958,07-01-2024,campaign_D
acct_02093,06-01-2024,campaign_D
acct_02094,07-01-2024,campaign_D
acct_02095,08-01-2024,campaign_D
acct_02096,08-01-2024,campaign_D
acct_02097,08-01-2024,campaign_D
acct_02098,08-01-2024,campaign_D
acct_02244,08-01-2024,campaign_D
acct_02275,08-01-2024,campaign_D
acct_02306,08-01-2024,campaign_D
acct_01959,09-01-2024,campaign_D
acct_01960,09-01-2024,campaign_D
acct_01961,09-01-2024,campaign_D
acct_01962,09-01-2024,campaign_D
acct_02099,09-01-2024,campaign_D
acct_02100,09-01-2024,campaign_D
acct_02101,09-01-2024,campaign_D
acct_02102,09-01-2024,campaign_D
acct_02103,09-01-2024,campaign_D
acct_02104,09-01-2024,campaign_D
acct_02245,09-01-2024,campaign_D
acct_02276,09-01-2024,campaign_D
acct_02307,09-01-2024,campaign_D
acct_01963,10-01-2024,campaign_D
acct_01964,10-01-2024,campaign_D
acct_01965,10-01-2024,campaign_D
acct_01966,10-01-2024,campaign_D
acct_02105,10-01-2024,campaign_D
acct_02106,10-01-2024,campaign_D
acct_02107,10-01-2024,campaign_D
acct_02108,10-01-2024,campaign_D
acct_02109,10-01-2024,campaign_D
acct_02110,10-01-2024,campaign_D
acct_02246,10-01-2024,campaign_D
acct_02277,10-01-2024,campaign_D
acct_02308,10-01-2024,campaign_D
acct_01967,11-01-2024,campaign_D
acct_01968,10-01-2024,campaign_D
acct_01969,10-01-2024,campaign_D
acct_01970,10-01-2024,campaign_D
acct_02111,11-01-2024,campaign_D
acct_02112,11-01-2024,campaign_D
acct_02113,11-01-2024,campaign_D
acct_02114,11-01-2024,campaign_D
acct_02115,11-01-2024,campaign_D
acct_02116,11-01-2024,campaign_D
acct_02247,11-01-2024,campaign_D
acct_02278,11-01-2024,campaign_D
acct_02309,11-01-2024,campaign_D
acct_01971,12-01-2024,campaign_D
acct_01972,12-01-2024,campaign_D
acct_01973,12-01-2024,campaign_D
acct_01974,12-01-2024,campaign_D
acct_02117,12-01-2024,campaign_D
acct_02118,12-01-2024,campaign_D
acct_02119,12-01-2024,campaign_D
acct_02120,12-01-2024,campaign_D
acct_02121,12-01-2024,campaign_D
acct_02122,13-01-2024,campaign_D
acct_02248,13-01-2024,campaign_D
acct_02279,13-01-2024,campaign_D
acct_02310,12-01-2024,campaign_D
acct_01975,13-01-2024,campaign_D
acct_01976,13-01-2024,campaign_D
acct_01977,13-01-2024,campaign_D
acct_01978,13-01-2024,campaign_D
acct_02123,13-01-2024,campaign_D
acct_02124,13-01-2024,campaign_D
acct_02125,13-01-2024,campaign_D
acct_02126,13-01-2024,campaign_D
acct_02127,13-01-2024,campaign_D
acct_02128,13-01-2024,campaign_D
acct_02249,13-01-2024,campaign_D
acct_02280,13-01-2024,campaign_D
acct_02311,13-01-2024,campaign_D
acct_01979,14-01-2024,campaign_D
acct_01980,14-01-2024,campaign_D
acct_01981,14-01-2024,campaign_D
acct_01982,14-01-2024,campaign_D
acct_02129,14-01-2024,campaign_D
acct_02130,14-01-2024,campaign_D
acct_02131,14-01-2024,campaign_D
acct_02132,13-01-2024,campaign_D
acct_02133,13-01-2024,campaign_D
acct_02134,14-01-2024,campaign_D
acct_02250,14-01-2024,campaign_D
acct_02281,14-01-2024,campaign_D
acct_02312,14-01-2024,campaign_D
acct_01983,15-01-2024,campaign_D
acct_01984,15-01-2024,campaign_D
acct_01985,15-01-2024,campaign_D
acct_01986,15-01-2024,campaign_D
acct_02135,15-01-2024,campaign_D
acct_02136,15-01-2024,campaign_D
acct_02137,15-01-2024,campaign_D
acct_02138,16-01-2024,campaign_D
acct_02139,16-01-2024,campaign_D
acct_02140,15-01-2024,campaign_D
acct_02251,15-01-2024,campaign_D
acct_02282,15-01-2024,campaign_D
acct_02313,15-01-2024,campaign_D
acct_01987,16-01-2024,campaign_D
acct_01988,16-01-2024,campaign_D
acct_01989,16-01-2024,campaign_D
acct_01990,16-01-2024,campaign_D
acct_02141,16-01-2024,campaign_D
acct_02142,16-01-2024,campaign_D
acct_02143,16-01-2024,campaign_D
acct_02144,16-01-2024,campaign_D
acct_02145,16-01-2024,campaign_D
acct_02146,16-01-2024,campaign_D
acct_02252,16-01-2024,campaign_D
acct_02283,16-01-2024,campaign_D
acct_02314,16-01-2024,campaign_D
acct_01991,17-01-2024,campaign_D
acct_01992,17-01-2024,campaign_D
acct_01993,16-01-2024,campaign_D
acct_01994,17-01-2024,campaign_D
acct_02147,17-01-2024,campaign_D
acct_02148,17-01-2024,campaign_D
acct_02149,17-01-2024,campaign_D
acct_02150,17-01-2024,campaign_D
acct_02151,17-01-2024,campaign_D
acct_02152,17-01-2024,campaign_D
acct_02253,17-01-2024,campaign_D
acct_02284,17-01-2024,campaign_D
acct_02315,17-01-2024,campaign_D
acct_01995,18-01-2024,campaign_D
acct_01996,18-01-2024,campaign_D
acct_01997,18-01-2024,campaign_D
acct_01998,18-01-2024,campaign_D
acct_02153,18-01-2024,campaign_D
acct_02154,18-01-2024,campaign_D
acct_02155,18-01-2024,campaign_D
acct_02156,18-01-2024,campaign_D
acct_02157,18-01-2024,campaign_D
acct_02158,18-01-2024,campaign_D
acct_02254,18-01-2024,campaign_D
acct_02285,18-01-2024,campaign_D
acct_02316,18-01-2024,campaign_D
acct_01999,19-01-2024,campaign_D
acct_02000,19-01-2024,campaign_D
acct_02001,19-01-2024,campaign_D
acct_02002,19-01-2024,campaign_D
acct_02159,19-01-2024,campaign_D
acct_02160,19-01-2024,campaign_D
acct_02161,19-01-2024,campaign_D
acct_02162,19-01-2024,campaign_D
acct_02163,19-01-2024,campaign_D
acct_02164,19-01-2024,campaign_D
acct_02255,19-01-2024,campaign_D
acct_02286,19-01-2024,campaign_D
acct_02317,19-01-2024,campaign_D
acct_02003,20-01-2024,campaign_D
acct_02004,20-01-2024,campaign_D
acct_02005,20-01-2024,campaign_D
acct_02006,20-01-2024,campaign_D
acct_02165,20-01-2024,campaign_D
acct_02166,20-01-2024,campaign_D
acct_02167,18-01-2024,campaign_D
acct_02168,19-01-2024,campaign_D
acct_02169,18-01-2024,campaign_D
acct_02170,19-01-2024,campaign_D
acct_02256,20-01-2024,campaign_D
acct_02287,20-01-2024,campaign_D
acct_02318,20-01-2024,campaign_D
acct_02007,21-01-2024,campaign_D
acct_02008,21-01-2024,campaign_D
acct_02009,19-01-2024,campaign_D
acct_02010,19-01-2024,campaign_D
acct_02171,21-01-2024,campaign_D
acct_02172,21-01-2024,campaign_D
acct_02173,21-01-2024,campaign_D
acct_02174,21-01-2024,campaign_D
acct_02175,21-01-2024,campaign_D
acct_02176,21-01-2024,campaign_D
acct_02257,21-01-2024,campaign_D
acct_02288,21-01-2024,campaign_D
acct_02319,21-01-2024,campaign_D
acct_02011,22-01-2024,campaign_D
acct_02012,22-01-2024,campaign_D
acct_02013,22-01-2024,campaign_D
acct_02014,22-01-2024,campaign_D
acct_02177,22-01-2024,campaign_D
acct_02178,22-01-2024,campaign_D
acct_02179,22-01-2024,campaign_D
acct_02180,22-01-2024,campaign_D
acct_02181,22-01-2024,campaign_D
acct_02182,22-01-2024,campaign_D
acct_02258,22-01-2024,campaign_D
acct_02289,22-01-2024,campaign_D
acct_02320,22-01-2024,campaign_D
acct_02015,23-01-2024,campaign_D
acct_02016,22-01-2024,campaign_D
acct_02017,22-01-2024,campaign_D
acct_02018,22-01-2024,campaign_D
acct_02183,23-01-2024,campaign_D
acct_02184,23-01-2024,campaign_D
acct_02185,23-01-2024,campaign_D
acct_02186,23-01-2024,campaign_D
acct_02187,23-01-2024,campaign_D
acct_02188,23-01-2024,campaign_D
acct_02259,23-01-2024,campaign_D
acct_02290,23-01-2024,campaign_D
acct_02321,23-01-2024,campaign_D
acct_02019,24-01-2024,campaign_D
acct_02020,24-01-2024,campaign_D
acct_02021,24-01-2024,campaign_D
acct_02022,24-01-2024,campaign_D
acct_02189,24-01-2024,campaign_D
acct_02190,24-01-2024,campaign_D
acct_02191,24-01-2024,campaign_D
acct_02192,24-01-2024,campaign_D
acct_02193,24-01-2024,campaign_D
acct_02194,24-01-2024,campaign_D
acct_02260,24-01-2024,campaign_D
acct_02291,24-01-2024,campaign_D
acct_02322,24-01-2024,campaign_D
acct_02023,25-01-2024,campaign_D
acct_02024,25-01-2024,campaign_D
acct_02025,25-01-2024,campaign_D
acct_02026,25-01-2024,campaign_D
acct_02195,25-01-2024,campaign_D
acct_02196,25-01-2024,campaign_D
acct_02197,25-01-2024,campaign_D
acct_02198,25-01-2024,campaign_D
acct_02199,25-01-2024,campaign_D
acct_02200,25-01-2024,campaign_D
acct_02261,25-01-2024,campaign_D
acct_02292,25-01-2024,campaign_D
acct_02323,25-01-2024,campaign_D
acct_02027,26-01-2024,campaign_D
acct_02028,26-01-2024,campaign_D
acct_02029,26-01-2024,campaign_D
acct_02030,26-01-2024,campaign_D
acct_02201,26-01-2024,campaign_D
acct_02202,26-01-2024,campaign_D
acct_02203,26-01-2024,campaign_D
acct_02204,26-01-2024,campaign_D
acct_02205,24-01-2024,campaign_D
acct_02206,24-01-2024,campaign_D
acct_02262,24-01-2024,campaign_D
acct_02293,24-01-2024,campaign_D
acct_02324,25-01-2024,campaign_D
acct_02031,27-01-2024,campaign_D
acct_02032,27-01-2024,campaign_D
acct_02033,27-01-2024,campaign_D
acct_02034,27-01-2024,campaign_D
acct_02207,27-01-2024,campaign_D
acct_02208,27-01-2024,campaign_D
acct_02209,27-01-2024,campaign_D
acct_02210,27-01-2024,campaign_D
acct_02211,27-01-2024,campaign_D
acct_02212,27-01-2024,campaign_D
acct_02263,27-01-2024,campaign_D
acct_02294,27-01-2024,campaign_D
acct_02325,27-01-2024,campaign_D
acct_02035,28-01-2024,campaign_D
acct_02036,28-01-2024,campaign_D
acct_02037,28-01-2024,campaign_D
acct_02038,28-01-2024,campaign_D
acct_02213,28-01-2024,campaign_D
acct_02214,28-01-2024,campaign_D
acct_02215,28-01-2024,campaign_D
acct_02216,28-01-2024,campaign_D
acct_02217,28-01-2024,campaign_D
acct_02218,28-01-2024,campaign_D
acct_02264,28-01-2024,campaign_D
acct_02295,28-01-2024,campaign_D
acct_02326,28-01-2024,campaign_D
acct_02039,29-01-2024,campaign_D
acct_02040,29-01-2024,campaign_D
acct_02041,29-01-2024,campaign_D
acct_02042,29-01-2024,campaign_D
acct_02219,29-01-2024,campaign_D
acct_02220,29-01-2024,campaign_D
acct_02221,29-01-2024,campaign_D
acct_02222,29-01-2024,campaign_D
acct_02223,29-01-2024,campaign_D
acct_02224,29-01-2024,campaign_D
acct_02265,29-01-2024,campaign_D
acct_02296,28-01-2024,campaign_D
acct_02327,28-01-2024,campaign_D
acct_02043,31-01-2024,campaign_D
acct_02044,31-01-2024,campaign_D
acct_02045,31-01-2024,campaign_D
acct_02046,30-01-2024,campaign_D
acct_02225,30-01-2024,campaign_D
acct_02226,30-01-2024,campaign_D
acct_02227,30-01-2024,campaign_D
acct_02228,30-01-2024,campaign_D
acct_02229,30-01-2024,campaign_D
acct_02230,30-01-2024,campaign_D
acct_02266,30-01-2024,campaign_D
acct_02297,30-01-2024,campaign_D
acct_02328,30-01-2024,campaign_D
acct_02047,31-01-2024,campaign_D
acct_02048,31-01-2024,campaign_D
acct_02049,31-01-2024,campaign_D
acct_02050,31-01-2024,campaign_D
acct_02231,31-01-2024,campaign_D
acct_02232,31-01-2024,campaign_D
acct_02233,31-01-2024,campaign_D
acct_02234,31-01-2024,campaign_D
acct_02235,31-01-2024,campaign_D
acct_02236,31-01-2024,campaign_D
acct_02267,31-01-2024,campaign_D
acct_02298,31-01-2024,campaign_D
acct_02329,31-01-2024,campaign_D
acct_03904,01-01-2024,campaign_D | GB
acct_03905,01-01-2024,campaign_D | GB
acct_03906,01-01-2024,campaign_D | GB
acct_03907,01-01-2024,campaign_D | GB
acct_03908,01-01-2024,campaign_D | GB
acct_03909,02-01-2024,campaign_D | GB
acct_03910,03-01-2024,campaign_D | GB
acct_03911,03-01-2024,campaign_D | GB
acct_03912,01-01-2024,campaign_D | GB
acct_03913,04-01-2024,campaign_D | GB
acct_03914,04-01-2024,campaign_D | GB
acct_03915,04-01-2024,campaign_D | GB
acct_03916,05-01-2024,campaign_D | GB
acct_03917,04-01-2024,campaign_D | GB
acct_03918,05-01-2024,campaign_D | GB
acct_03919,06-01-2024,campaign_D | GB
acct_03920,04-01-2024,campaign_D | GB
acct_03921,04-01-2024,campaign_D | GB
acct_03922,04-01-2024,campaign_D | GB
acct_03923,04-01-2024,campaign_D | GB
acct_03924,07-01-2024,campaign_D | GB
acct_03925,08-01-2024,campaign_D | GB
acct_03926,08-01-2024,campaign_D | GB
acct_03927,08-01-2024,campaign_D | GB
acct_03928,09-01-2024,campaign_D | GB
acct_03929,09-01-2024,campaign_D | GB
acct_03930,09-01-2024,campaign_D | GB
acct_03931,10-01-2024,campaign_D | GB
acct_03932,08-01-2024,campaign_D | GB
acct_03933,08-01-2024,campaign_D | GB
acct_03934,08-01-2024,campaign_D | GB
acct_03935,11-01-2024,campaign_D | GB
acct_03936,11-01-2024,campaign_D | GB
acct_03937,12-01-2024,campaign_D | GB
acct_03938,08-01-2024,campaign_D | GB
acct_03939,12-01-2024,campaign_D | GB
acct_03940,13-01-2024,campaign_D | GB
acct_03941,13-01-2024,campaign_D | GB
acct_03942,13-01-2024,campaign_D | GB
acct_03943,13-01-2024,campaign_D | GB
acct_03944,14-01-2024,campaign_D | GB
acct_03945,14-01-2024,campaign_D | GB
acct_03946,13-01-2024,campaign_D | GB
acct_03947,15-01-2024,campaign_D | GB
acct_03948,15-01-2024,campaign_D | GB
acct_03949,16-01-2024,campaign_D | GB
acct_03950,16-01-2024,campaign_D | GB
acct_03951,16-01-2024,campaign_D | GB
acct_03952,17-01-2024,campaign_D | GB
acct_03953,16-01-2024,campaign_D | GB
acct_03954,17-01-2024,campaign_D | GB
acct_03955,18-01-2024,campaign_D | GB
acct_03956,18-01-2024,campaign_D | GB
acct_03957,18-01-2024,campaign_D | GB
acct_03958,19-01-2024,campaign_D | GB
acct_03959,18-01-2024,campaign_D | GB
acct_03960,19-01-2024,campaign_D | GB
acct_03961,20-01-2024,campaign_D | GB
acct_03962,18-01-2024,campaign_D | GB
acct_03963,20-01-2024,campaign_D | GB
acct_03964,21-01-2024,campaign_D | GB
acct_03965,18-01-2024,campaign_D | GB
acct_03966,21-01-2024,campaign_D | GB
acct_03967,22-01-2024,campaign_D | GB
acct_03968,22-01-2024,campaign_D | GB
acct_03969,22-01-2024,campaign_D | GB
acct_03970,22-01-2024,campaign_D | GB
acct_03971,23-01-2024,campaign_D | GB
acct_03972,23-01-2024,campaign_D | GB
acct_03973,24-01-2024,campaign_D | GB
acct_03974,24-01-2024,campaign_D | GB
acct_03975,22-01-2024,campaign_D | GB
acct_03976,25-01-2024,campaign_D | GB
acct_03977,25-01-2024,campaign_D | GB
acct_03978,25-01-2024,campaign_D | GB
acct_03979,26-01-2024,campaign_D | GB
acct_03980,25-01-2024,campaign_D | GB
acct_03981,26-01-2024,campaign_D | GB
acct_03982,27-01-2024,campaign_D | GB
acct_03983,27-01-2024,campaign_D | GB
acct_03984,27-01-2024,campaign_D | GB
acct_03985,25-01-2024,campaign_D | GB
acct_03986,28-01-2024,campaign_D | GB
acct_03987,28-01-2024,campaign_D | GB
acct_03988,29-01-2024,campaign_D | GB
acct_03989,29-01-2024,campaign_D | GB
acct_03990,25-01-2024,campaign_D | GB
acct_03991,30-01-2024,campaign_D | GB
acct_03992,30-01-2024,campaign_D | GB
acct_03993,30-01-2024,campaign_D | GB
acct_03994,31-01-2024,campaign_D | GB
acct_03995,30-01-2024,campaign_D | GB
acct_03996,31-01-2024,campaign_D | GB
acct_04283,01-01-2024,Organic
acct_04286,01-01-2024,Organic
acct_04287,01-01-2024,Organic
acct_04288,01-01-2024,Organic
acct_04289,01-01-2024,Organic
acct_04290,01-01-2024,Organic
acct_04291,01-01-2024,Organic
acct_04292,01-01-2024,Organic
acct_04293,01-01-2024,Organic
acct_04294,01-01-2024,Organic
acct_04295,01-01-2024,Organic
acct_04296,01-01-2024,Organic
acct_04297,01-01-2024,Organic
acct_04298,01-01-2024,Organic
acct_04299,01-01-2024,Organic
acct_04300,01-01-2024,Organic
acct_04301,01-01-2024,Organic
acct_04752,01-01-2024,Organic
acct_04753,01-01-2024,Organic
acct_04754,01-01-2024,Organic
acct_04755,01-01-2024,Organic
acct_04756,01-01-2024,Organic
acct_04757,01-01-2024,Organic
acct_04758,01-01-2024,Organic
acct_04759,01-01-2024,Organic
acct_04760,01-01-2024,Organic
acct_04761,01-01-2024,Organic
acct_04762,01-01-2024,Organic
acct_04763,01-01-2024,Organic
acct_04764,01-01-2024,Organic
acct_04765,01-01-2024,Organic
acct_04766,01-01-2024,Organic
acct_05317,01-01-2024,Organic
acct_05318,01-01-2024,Organic
acct_05319,01-01-2024,Organic
acct_05320,01-01-2024,Organic
acct_05321,01-01-2024,Organic
acct_05322,01-01-2024,Organic
acct_05323,01-01-2024,Organic
acct_05324,01-01-2024,Organic
acct_05325,01-01-2024,Organic
acct_05326,01-01-2024,Organic
acct_05327,01-01-2024,Organic
acct_05328,01-01-2024,Organic
acct_05329,01-01-2024,Organic
acct_05330,01-01-2024,Organic
acct_05331,01-01-2024,Organic
acct_04302,02-01-2024,Organic
acct_04303,02-01-2024,Organic
acct_04304,02-01-2024,Organic
acct_04305,02-01-2024,Organic
acct_04306,02-01-2024,Organic
acct_04307,02-01-2024,Organic
acct_04308,02-01-2024,Organic
acct_04309,02-01-2024,Organic
acct_04310,02-01-2024,Organic
acct_04311,02-01-2024,Organic
acct_04312,02-01-2024,Organic
acct_04313,02-01-2024,Organic
acct_04314,02-01-2024,Organic
acct_04315,02-01-2024,Organic
acct_04316,02-01-2024,Organic
acct_04767,02-01-2024,Organic
acct_04768,02-01-2024,Organic
acct_04769,02-01-2024,Organic
acct_04770,02-01-2024,Organic
acct_04771,02-01-2024,Organic
acct_04772,02-01-2024,Organic
acct_04773,02-01-2024,Organic
acct_04774,02-01-2024,Organic
acct_04775,02-01-2024,Organic
acct_04776,02-01-2024,Organic
acct_04777,02-01-2024,Organic
acct_04778,02-01-2024,Organic
acct_04779,02-01-2024,Organic
acct_04780,02-01-2024,Organic
acct_04781,02-01-2024,Organic
acct_05332,02-01-2024,Organic
acct_05333,02-01-2024,Organic
acct_05334,02-01-2024,Organic
acct_05335,02-01-2024,Organic
acct_05336,02-01-2024,Organic
acct_05337,02-01-2024,Organic
acct_05338,02-01-2024,Organic
acct_05339,02-01-2024,Organic
acct_05340,02-01-2024,Organic
acct_05341,02-01-2024,Organic
acct_05342,02-01-2024,Organic
acct_05343,02-01-2024,Organic
acct_05344,02-01-2024,Organic
acct_05345,02-01-2024,Organic
acct_05346,02-01-2024,Organic
acct_04317,03-01-2024,Organic
acct_04318,03-01-2024,Organic
acct_04319,03-01-2024,Organic
acct_04320,03-01-2024,Organic
acct_04321,03-01-2024,Organic
acct_04322,03-01-2024,Organic
acct_04323,03-01-2024,Organic
acct_04324,03-01-2024,Organic
acct_04325,03-01-2024,Organic
acct_04326,03-01-2024,Organic
acct_04327,03-01-2024,Organic
acct_04328,03-01-2024,Organic
acct_04329,03-01-2024,Organic
acct_04330,03-01-2024,Organic
acct_04331,03-01-2024,Organic
acct_04782,03-01-2024,Organic
acct_04783,03-01-2024,Organic
acct_04784,03-01-2024,Organic
acct_04785,03-01-2024,Organic
acct_04786,03-01-2024,Organic
acct_04787,03-01-2024,Organic
acct_04788,03-01-2024,Organic
acct_04789,03-01-2024,Organic
acct_04790,03-01-2024,Organic
acct_04791,03-01-2024,Organic
acct_04792,03-01-2024,Organic
acct_04793,03-01-2024,Organic
acct_04794,03-01-2024,Organic
acct_04795,03-01-2024,Organic
acct_04796,03-01-2024,Organic
acct_05347,03-01-2024,Organic
acct_05348,03-01-2024,Organic
acct_05349,03-01-2024,Organic
acct_05350,03-01-2024,Organic
acct_05351,03-01-2024,Organic
acct_05352,03-01-2024,Organic
acct_05353,03-01-2024,Organic
acct_05354,03-01-2024,Organic
acct_05355,03-01-2024,Organic
acct_05356,03-01-2024,Organic
acct_05357,03-01-2024,Organic
acct_05358,03-01-2024,Organic
acct_05359,03-01-2024,Organic
acct_05360,03-01-2024,Organic
acct_05361,03-01-2024,Organic
acct_04332,04-01-2024,Organic
acct_04333,04-01-2024,Organic
acct_04334,04-01-2024,Organic
acct_04335,04-01-2024,Organic
acct_04336,04-01-2024,Organic
acct_04337,04-01-2024,Organic
acct_04338,04-01-2024,Organic
acct_04339,04-01-2024,Organic
acct_04340,04-01-2024,Organic
acct_04341,04-01-2024,Organic
acct_04342,04-01-2024,Organic
acct_04343,04-01-2024,Organic
acct_04344,04-01-2024,Organic
acct_04345,04-01-2024,Organic
acct_04346,04-01-2024,Organic
acct_04797,04-01-2024,Organic
acct_04798,04-01-2024,Organic
acct_04799,04-01-2024,Organic
acct_04800,04-01-2024,Organic
acct_04801,04-01-2024,Organic
acct_04802,04-01-2024,Organic
acct_04803,04-01-2024,Organic
acct_04804,04-01-2024,Organic
acct_04805,04-01-2024,Organic
acct_04806,04-01-2024,Organic
acct_04807,04-01-2024,Organic
acct_04808,04-01-2024,Organic
acct_04809,04-01-2024,Organic
acct_04810,04-01-2024,Organic
acct_04811,04-01-2024,Organic
acct_05362,04-01-2024,Organic
